,dataset,participant,muscle,test,mvc
437,Romain2017,6,infraspinatus,test 09,0.00029983290247483503
438,Romain2017,6,infraspinatus,test 10,4.3375414288813254e-05
439,Romain2017,6,infraspinatus,test 13,0.00036506816389626784
440,Romain2017,6,subscapularis,test 00,0.000308492409042259
441,Romain2017,6,subscapularis,test 03,0.0003024594792539164
442,Romain2017,6,subscapularis,test 04,0.0009446791827192219
443,Romain2017,6,subscapularis,test 05,0.00016366274462806764
444,Romain2017,6,subscapularis,test 08,0.00027696973849449023
445,Romain2017,6,subscapularis,test 09,1.828688050171689e-20
446,Romain2017,6,subscapularis,test 10,0.0015884533630347209
447,Romain2017,6,subscapularis,test 13,0.0006066265099799677
448,Romain2017,7,upper trapezius,test 00,0.0001830825573592344
449,Romain2017,7,upper trapezius,test 03,0.00017181593795258476
450,Romain2017,7,upper trapezius,test 04,0.00019378032755740484
451,Romain2017,7,upper trapezius,test 05,0.00016497173561861987
452,Romain2017,7,upper trapezius,test 08,0.00017272220507409664
453,Romain2017,7,upper trapezius,test 09,5.573359084958208e-05
454,Romain2017,7,upper trapezius,test 10,1.617759282396043e-05
455,Romain2017,7,upper trapezius,test 13,8.314734036224401e-05
456,Romain2017,7,anterior deltoid,test 00,0.00022253174207673823
457,Romain2017,7,anterior deltoid,test 03,0.00035042240179731506
458,Romain2017,7,anterior deltoid,test 04,0.0003038079259369612
459,Romain2017,7,anterior deltoid,test 05,1.7195090940875385e-05
460,Romain2017,7,anterior deltoid,test 08,8.935463579461426e-05
461,Romain2017,7,anterior deltoid,test 09,2.447047444056971e-05
462,Romain2017,7,anterior deltoid,test 10,7.02096683334946e-06
463,Romain2017,7,anterior deltoid,test 13,0.0002101425348064743
464,Romain2017,7,middle deltoid,test 00,0.0001518767367911043
465,Romain2017,7,middle deltoid,test 03,0.00013124518717700281
466,Romain2017,7,middle deltoid,test 04,0.0001572756882008219
467,Romain2017,7,middle deltoid,test 05,0.00012663176807117008
468,Romain2017,7,middle deltoid,test 08,7.637807223446021e-05
469,Romain2017,7,middle deltoid,test 09,5.0651091028055475e-05
470,Romain2017,7,middle deltoid,test 10,1.759865758326036e-05
471,Romain2017,7,middle deltoid,test 13,5.631899209152754e-05
472,Romain2017,7,posterior deltoid,test 00,7.900423832877908e-05
473,Romain2017,7,posterior deltoid,test 03,8.050285068250355e-05
474,Romain2017,7,posterior deltoid,test 04,6.830580865567938e-05
475,Romain2017,7,posterior deltoid,test 05,0.0001732215271281183
476,Romain2017,7,posterior deltoid,test 08,5.921954646328433e-05
477,Romain2017,7,posterior deltoid,test 09,5.605375588368515e-05
478,Romain2017,7,posterior deltoid,test 10,4.29039262178565e-05
479,Romain2017,7,posterior deltoid,test 13,2.6057273624896136e-05
480,Romain2017,7,pectoralis major,test 00,3.2051311612656646e-06
481,Romain2017,7,pectoralis major,test 03,1.2105255755041867e-05
482,Romain2017,7,pectoralis major,test 04,9.717890642275602e-06
483,Romain2017,7,pectoralis major,test 05,5.994897703012594e-06
484,Romain2017,7,pectoralis major,test 08,1.2405510499306069e-05
485,Romain2017,7,pectoralis major,test 09,1.2386585103907383e-05
486,Romain2017,7,pectoralis major,test 10,2.322566640386819e-05
487,Romain2017,7,pectoralis major,test 13,4.169941585627583e-05
488,Romain2017,7,supraspinatus,test 00,0.0004277361306906043
489,Romain2017,7,supraspinatus,test 03,0.0003615366777299475
490,Romain2017,7,supraspinatus,test 04,0.0005758559547941742
491,Romain2017,7,supraspinatus,test 05,0.00046472510523857174
492,Romain2017,7,supraspinatus,test 08,0.0003378131156413157
493,Romain2017,7,supraspinatus,test 09,0.000233011893206157
494,Romain2017,7,supraspinatus,test 10,5.237889630697098e-05
495,Romain2017,7,supraspinatus,test 13,0.00022322628681799384
496,Romain2017,7,infraspinatus,test 00,0.0002431684716149424
497,Romain2017,7,infraspinatus,test 03,0.0002458281534748217
498,Romain2017,7,infraspinatus,test 04,0.00030209721632366425
499,Romain2017,7,infraspinatus,test 05,0.00014115605484977213
500,Romain2017,7,infraspinatus,test 08,0.00012882993912145642
501,Romain2017,7,infraspinatus,test 09,0.0001339893961805326
502,Romain2017,7,infraspinatus,test 10,4.4207348236250036e-05
503,Romain2017,7,infraspinatus,test 13,8.172930573577585e-05
504,Romain2017,7,subscapularis,test 00,0.00017717808837624122
505,Romain2017,7,subscapularis,test 03,0.00018092814336137134
506,Romain2017,7,subscapularis,test 04,0.00018103227629222355
507,Romain2017,7,subscapularis,test 05,0.00037018990952628067
508,Romain2017,7,subscapularis,test 08,0.0002633285313308678
509,Romain2017,7,subscapularis,test 09,0.00021545542359630617
510,Romain2017,7,subscapularis,test 10,0.00023413039126912627
511,Romain2017,7,subscapularis,test 13,0.0001020313655106671
512,Romain2017,8,upper trapezius,test 00,0.00034712879763690476
513,Romain2017,8,upper trapezius,test 03,0.00045490549692645926
514,Romain2017,8,upper trapezius,test 04,0.0003595435515998109
515,Romain2017,8,upper trapezius,test 05,0.00017170683744595358
516,Romain2017,8,upper trapezius,test 08,0.00025271256339686507
517,Romain2017,8,upper trapezius,test 09,0.00018909687820304485
518,Romain2017,8,upper trapezius,test 10,1.7097888471589115e-05
519,Romain2017,8,upper trapezius,test 13,4.895002363107315e-05
520,Romain2017,8,anterior deltoid,test 00,0.0003734322278652259
521,Romain2017,8,anterior deltoid,test 03,0.0004893804218010165
522,Romain2017,8,anterior deltoid,test 04,0.0003891247445695291
523,Romain2017,8,anterior deltoid,test 05,3.104471043017664e-05
524,Romain2017,8,anterior deltoid,test 08,0.0001941967047934621
525,Romain2017,8,anterior deltoid,test 09,6.23311948853183e-05
526,Romain2017,8,anterior deltoid,test 10,9.026372409406843e-06
527,Romain2017,8,anterior deltoid,test 13,0.00015161985082919152
528,Romain2017,8,middle deltoid,test 00,0.00018491325815107434
529,Romain2017,8,middle deltoid,test 03,0.00016130627218007503
530,Romain2017,8,middle deltoid,test 04,0.00019189601367133668
531,Romain2017,8,middle deltoid,test 05,0.00017709969222248146
532,Romain2017,8,middle deltoid,test 08,0.00011012182202938003
533,Romain2017,8,middle deltoid,test 09,0.00011085796781445802
534,Romain2017,8,middle deltoid,test 10,1.2988771400473636e-05
535,Romain2017,8,middle deltoid,test 13,6.422101124960043e-05
536,Romain2017,8,posterior deltoid,test 00,8.306486818339616e-05
537,Romain2017,8,posterior deltoid,test 03,0.0001384279811360007
538,Romain2017,8,posterior deltoid,test 04,0.00010199788560861467
539,Romain2017,8,posterior deltoid,test 05,0.00018071320024291612
540,Romain2017,8,posterior deltoid,test 08,5.736097057122741e-05
541,Romain2017,8,posterior deltoid,test 09,0.00013684563652954838
542,Romain2017,8,posterior deltoid,test 10,8.792454043909821e-05
543,Romain2017,8,posterior deltoid,test 13,2.2943316650008464e-05
544,Romain2017,8,pectoralis major,test 00,3.4731916990671476e-05
545,Romain2017,8,pectoralis major,test 03,2.313860407672829e-05
546,Romain2017,8,pectoralis major,test 04,2.4189450701015427e-05
547,Romain2017,8,pectoralis major,test 05,4.651095042684927e-06
548,Romain2017,8,pectoralis major,test 08,8.661489256995143e-06
549,Romain2017,8,pectoralis major,test 09,3.826701029588016e-06
550,Romain2017,8,pectoralis major,test 10,2.1474827313686347e-05
551,Romain2017,8,pectoralis major,test 13,0.00020654871446710402
552,Romain2017,8,supraspinatus,test 00,0.00033456284740031593
553,Romain2017,8,supraspinatus,test 03,0.0005241535022082712
554,Romain2017,8,supraspinatus,test 04,0.0004198790118732384
555,Romain2017,8,supraspinatus,test 05,0.0003584274152085709
556,Romain2017,8,supraspinatus,test 08,0.00041669320242758667
557,Romain2017,8,supraspinatus,test 09,0.0004067870265713105
558,Romain2017,8,supraspinatus,test 10,6.770467172853224e-05
559,Romain2017,8,supraspinatus,test 13,6.154344596014105e-05
560,Romain2017,8,infraspinatus,test 00,6.34656427627236e-05
561,Romain2017,8,infraspinatus,test 03,9.307659194275512e-05
562,Romain2017,8,infraspinatus,test 04,6.305709925550809e-05
563,Romain2017,8,infraspinatus,test 05,0.0002863136889630954
564,Romain2017,8,infraspinatus,test 08,2.822505077661653e-05
565,Romain2017,8,infraspinatus,test 09,0.0001646167951247052
566,Romain2017,8,infraspinatus,test 10,0.0004572832641303876
567,Romain2017,8,infraspinatus,test 13,4.889328125934364e-05
568,Romain2017,8,subscapularis,test 00,0.00023498741742957336
569,Romain2017,8,subscapularis,test 03,0.0003539704508365442
570,Romain2017,8,subscapularis,test 04,0.0005404762267252264
571,Romain2017,8,subscapularis,test 05,0.0004890089743410546
572,Romain2017,8,subscapularis,test 08,0.00030879223226947574
573,Romain2017,8,subscapularis,test 09,0.0005182873383580927
574,Romain2017,8,subscapularis,test 10,0.0006467809006859458
575,Romain2017,8,subscapularis,test 13,0.0002787982396555915
576,Romain2017,9,upper trapezius,test 00,0.0007398029509973465
577,Romain2017,9,upper trapezius,test 03,0.000453077388507332
578,Romain2017,9,upper trapezius,test 04,0.0004994330373517481
579,Romain2017,9,upper trapezius,test 05,0.0003077113751545767
580,Romain2017,9,upper trapezius,test 08,0.0005902590808834418
581,Romain2017,9,upper trapezius,test 09,9.495028442561437e-05
582,Romain2017,9,upper trapezius,test 10,4.160956044975257e-05
583,Romain2017,9,upper trapezius,test 13,0.00035802231138974656
584,Romain2017,9,anterior deltoid,test 00,0.00027551526780116925
585,Romain2017,9,anterior deltoid,test 03,0.00023793632157454562
586,Romain2017,9,anterior deltoid,test 04,0.00023020949328423103
587,Romain2017,9,anterior deltoid,test 05,2.9513104615564367e-05
588,Romain2017,9,anterior deltoid,test 08,0.0004775881065479201
589,Romain2017,9,anterior deltoid,test 09,0.0001937868174317214
590,Romain2017,9,anterior deltoid,test 10,0.0003155352945000128
591,Romain2017,9,anterior deltoid,test 13,0.0003943947211773485
592,Romain2017,9,middle deltoid,test 00,0.00039189105207698254
593,Romain2017,9,middle deltoid,test 03,0.00023920133289765877
594,Romain2017,9,middle deltoid,test 04,0.00041353459717086155
595,Romain2017,9,middle deltoid,test 05,0.00025458563843390713
596,Romain2017,9,middle deltoid,test 08,0.0004959779507081326
597,Romain2017,9,middle deltoid,test 09,0.00021455464809304672
598,Romain2017,9,middle deltoid,test 10,7.338840239876802e-05
599,Romain2017,9,middle deltoid,test 13,0.00020646498505513662
600,Romain2017,9,posterior deltoid,test 00,0.0001359133518737004
601,Romain2017,9,posterior deltoid,test 03,0.0019476975522713588
602,Romain2017,9,posterior deltoid,test 04,0.00014664423702388633
603,Romain2017,9,posterior deltoid,test 05,0.00042972599575759974
604,Romain2017,9,posterior deltoid,test 08,0.00030058334695111865
605,Romain2017,9,posterior deltoid,test 09,0.00026974019657683633
606,Romain2017,9,posterior deltoid,test 10,6.688467140029115e-05
607,Romain2017,9,posterior deltoid,test 13,2.033798360328818e-05
608,Romain2017,9,pectoralis major,test 00,9.078920587605067e-06
609,Romain2017,9,pectoralis major,test 03,4.440776791508342e-05
610,Romain2017,9,pectoralis major,test 04,9.55572135097613e-06
611,Romain2017,9,pectoralis major,test 05,1.4453096200799317e-05
612,Romain2017,9,pectoralis major,test 08,9.72986704967052e-06
613,Romain2017,9,pectoralis major,test 09,5.583695198489737e-06
614,Romain2017,9,pectoralis major,test 10,0.00017890418162716786
615,Romain2017,9,pectoralis major,test 13,0.00017959421746585464
616,Romain2017,9,supraspinatus,test 00,0.000729352116641767
617,Romain2017,9,supraspinatus,test 03,0.00030406485352734005
618,Romain2017,9,supraspinatus,test 04,0.0003707010903032443
619,Romain2017,9,supraspinatus,test 05,0.0007828902622429326
620,Romain2017,9,supraspinatus,test 08,0.000491558893080489
621,Romain2017,9,supraspinatus,test 09,0.000336410117893847
622,Romain2017,9,supraspinatus,test 10,0.00012466685814258694
623,Romain2017,9,supraspinatus,test 13,0.0001583446119787151
624,Romain2017,9,infraspinatus,test 00,0.00034669140998706236
625,Romain2017,9,infraspinatus,test 03,0.00031061116952518986
626,Romain2017,9,infraspinatus,test 04,0.0003433696766348063
627,Romain2017,9,infraspinatus,test 05,7.104843302335173e-05
628,Romain2017,9,infraspinatus,test 08,0.000251254375909689
629,Romain2017,9,infraspinatus,test 09,0.0006059219822540277
630,Romain2017,9,infraspinatus,test 10,0.0001324754392492472
631,Romain2017,9,infraspinatus,test 13,0.00015886931533484964
632,Romain2017,9,subscapularis,test 00,3.4219315383130934e-07
633,Romain2017,9,subscapularis,test 03,0.00010723351575861787
634,Romain2017,9,subscapularis,test 04,0.00012243061339264034
635,Romain2017,9,subscapularis,test 05,0.00010460089668108649
636,Romain2017,9,subscapularis,test 08,0.00011601973679150858
637,Romain2017,9,subscapularis,test 09,7.778515802674291e-05
638,Romain2017,9,subscapularis,test 10,0.00044396571517219414
639,Romain2017,9,subscapularis,test 13,8.960983197742742e-05
640,Romain2017,10,upper trapezius,test 00,0.0003570233293129786
641,Romain2017,10,upper trapezius,test 03,0.00030179596520045336
642,Romain2017,10,upper trapezius,test 04,0.00022960992926016047
643,Romain2017,10,upper trapezius,test 05,0.0001632742278418706
644,Romain2017,10,upper trapezius,test 08,0.00032820043396090666
645,Romain2017,10,upper trapezius,test 09,7.271134457067087e-05
646,Romain2017,10,upper trapezius,test 10,4.836496076511852e-05
647,Romain2017,10,upper trapezius,test 13,0.00020785690976715598
648,Romain2017,10,anterior deltoid,test 00,0.0004966498785828548
649,Romain2017,10,anterior deltoid,test 03,0.000610397261195091
650,Romain2017,10,anterior deltoid,test 04,0.0003169599374483096
651,Romain2017,10,anterior deltoid,test 05,2.15096714680854e-05
652,Romain2017,10,anterior deltoid,test 08,0.0003052832928579839
653,Romain2017,10,anterior deltoid,test 09,0.00015094136004903418
654,Romain2017,10,anterior deltoid,test 10,2.0230238309374575e-05
655,Romain2017,10,anterior deltoid,test 13,0.0004112635809983665
656,Romain2017,10,middle deltoid,test 00,0.00025200772213467416
657,Romain2017,10,middle deltoid,test 03,0.00028808389998619404
658,Romain2017,10,middle deltoid,test 04,0.0002770972889954803
659,Romain2017,10,middle deltoid,test 05,0.0001952127739504267
660,Romain2017,10,middle deltoid,test 08,0.00029013160508472614
661,Romain2017,10,middle deltoid,test 09,0.0002157635695190076
662,Romain2017,10,middle deltoid,test 10,0.00011956049025280484
663,Romain2017,10,middle deltoid,test 13,3.787534885945706e-05
664,Romain2017,10,posterior deltoid,test 00,0.00012043952043665742
665,Romain2017,10,posterior deltoid,test 03,0.00016242440537623325
666,Romain2017,10,posterior deltoid,test 04,0.00016416760110317386
667,Romain2017,10,posterior deltoid,test 05,0.00021388655516106354
668,Romain2017,10,posterior deltoid,test 08,0.00016812116900903718
669,Romain2017,10,posterior deltoid,test 09,0.0001514134983186387
670,Romain2017,10,posterior deltoid,test 10,0.00017677627765177168
671,Romain2017,10,posterior deltoid,test 13,2.1261745567276386e-05
672,Romain2017,10,pectoralis major,test 00,8.65312573247641e-06
673,Romain2017,10,pectoralis major,test 03,1.4120599954952874e-05
674,Romain2017,10,pectoralis major,test 04,9.073618405281755e-06
675,Romain2017,10,pectoralis major,test 05,3.9410473645858005e-05
676,Romain2017,10,pectoralis major,test 08,1.2469439911863773e-05
677,Romain2017,10,pectoralis major,test 09,5.807751393212506e-06
678,Romain2017,10,pectoralis major,test 10,1.5303712928488392e-05
679,Romain2017,10,pectoralis major,test 13,0.00027124705844944837
680,Romain2017,10,supraspinatus,test 00,0.0014839092086998745
681,Romain2017,10,supraspinatus,test 03,0.0016212743377974847
682,Romain2017,10,supraspinatus,test 04,0.0017377865983161413
683,Romain2017,10,supraspinatus,test 05,0.0018917694814416716
684,Romain2017,10,supraspinatus,test 08,0.001788534210402932
685,Romain2017,10,supraspinatus,test 09,0.0012200774086806347
686,Romain2017,10,supraspinatus,test 10,0.0004987577158391226
687,Romain2017,10,supraspinatus,test 13,0.0007518735005186247
688,Romain2017,10,infraspinatus,test 00,0.00010951008686685349
689,Romain2017,10,infraspinatus,test 03,0.00011925849187670976
690,Romain2017,10,infraspinatus,test 04,9.669626753623004e-05
691,Romain2017,10,infraspinatus,test 05,0.00012019845234314028
692,Romain2017,10,infraspinatus,test 08,0.00016883145719576482
693,Romain2017,10,infraspinatus,test 09,0.0003431515672432882
694,Romain2017,10,infraspinatus,test 10,7.141611459126234e-05
695,Romain2017,10,infraspinatus,test 13,0.00010192234170807802
696,Romain2017,10,subscapularis,test 00,0.0003350919181470067
697,Romain2017,10,subscapularis,test 03,0.0003598556833679467
698,Romain2017,10,subscapularis,test 04,0.00026551505697611146
699,Romain2017,10,subscapularis,test 05,1.4767386678160997e-05
700,Romain2017,10,subscapularis,test 08,0.0001747416126626195
701,Romain2017,10,subscapularis,test 09,4.4775474443220405e-05
702,Romain2017,10,subscapularis,test 10,0.00011417937961188661
703,Romain2017,10,subscapularis,test 13,0.0003665536529632467
704,Romain2017,11,upper trapezius,test 00,0.0001673848941968029
705,Romain2017,11,upper trapezius,test 03,0.00020109952065124512
706,Romain2017,11,upper trapezius,test 04,0.00020872867511230182
707,Romain2017,11,upper trapezius,test 05,7.569314059217397e-05
708,Romain2017,11,upper trapezius,test 08,8.269873916960255e-05
709,Romain2017,11,upper trapezius,test 09,1.7953167820190462e-05
710,Romain2017,11,upper trapezius,test 10,1.6198039428587158e-05
711,Romain2017,11,upper trapezius,test 13,0.00015782558008034826
712,Romain2017,11,anterior deltoid,test 00,0.00011900432260394768
713,Romain2017,11,anterior deltoid,test 03,0.00028640756382335825
714,Romain2017,11,anterior deltoid,test 04,0.0002256126111067009
