,dataset,participant,muscle,test 00,test 01,test 02,test 03,test 04,test 05,test 06,test 07,test 08,test 09,test 10,test 11,test 12,test 13,test 14,test 15
507,Landry2015_2,136,anterior deltoid,0.1781154072935945,,0.04862107078530986,0.17637375307916384,0.23101833645984826,0.05035076424336604,,,,,,,,,0.1285408136297189,
508,Landry2015_2,136,lower trapezius,0.17337778373398377,,0.15615790338776545,0.15423438441304566,0.20927170393700922,0.17217042693493378,,,,,,,,,0.1336650920733384,
509,Landry2015_2,136,middle deltoid,0.12655753331330996,,0.020283554807781365,0.0914992319456594,0.12227791753661531,0.12046616660968174,,,,,,,,,0.05625278732883476,
510,Landry2015_2,136,posterior deltoid,0.18339339973523358,,0.13997236696844048,0.16799003844448848,0.16912079641516534,0.28622263609807125,,,,,,,,,0.1974542116246179,
511,Landry2015_2,136,serratus anterior,0.11599486258736863,,0.020913787364501838,0.1392717352531502,0.10806744794058225,0.025113612692854587,,,,,,,,,0.22023964018231626,
512,Landry2015_2,136,upper trapezius,0.1772722910446562,,0.25417782095324243,0.19741224547389702,0.20122886686508037,0.1684761488212235,,,,,,,,,0.2987401488106847,
513,Landry2015_2,137,anterior deltoid,0.4806504983225219,,0.6688176767349183,0.694997264172985,0.7626033068042021,0.04096641337085098,,,,,,,,,0.48711400406615946,
514,Landry2015_2,137,lower trapezius,0.1437157262195501,,0.37944110132723713,0.24596222148364025,0.2842504788547596,0.19440071582857887,,,,,,,,,0.24728300081311647,
515,Landry2015_2,137,middle deltoid,0.42104693536177223,,0.48762117121667287,0.4274439683793397,0.4965439911694125,0.18473486546087894,,,,,,,,,0.32209523650359073,
516,Landry2015_2,137,posterior deltoid,0.24131670201539043,,0.2815967633578403,0.12384636498746088,0.13283990710405266,0.5081689702239197,,,,,,,,,0.18657541563574917,
517,Landry2015_2,137,serratus anterior,0.48894601886916583,,0.771494497208855,0.4407769881118641,0.5011231826533082,0.01766815935079039,,,,,,,,,0.5486280275817484,
518,Landry2015_2,137,upper trapezius,0.6825141169622186,,0.6175181736943621,0.49748397563334734,0.5004901560068956,0.15002113691018754,,,,,,,,,0.37041060647299584,
519,Landry2015_2,138,anterior deltoid,0.09919626724064479,,0.06608206707162453,0.11196257040046764,0.11491563425878756,0.05292109044950676,,,,,,,,,0.09481802298982694,
520,Landry2015_2,138,lower trapezius,0.04239814309226253,,0.10755851795439732,0.06120663177265814,0.051520831759438876,0.04601350525456289,,,,,,,,,0.024888427644348923,
521,Landry2015_2,138,middle deltoid,0.07398689739973832,,0.04762504718197236,0.0517639624920756,0.077501748044065,0.05966296253690896,,,,,,,,,0.050774961904936834,
522,Landry2015_2,138,posterior deltoid,0.059121348488166754,,0.13202889214675653,0.059301583838684016,0.07864686265856766,0.1453470163115573,,,,,,,,,0.05551277236220814,
523,Landry2015_2,138,serratus anterior,0.020157228187621352,,0.008181251374335688,0.032201599966684556,0.025332186260609343,0.0074918848224388435,,,,,,,,,0.024547254737918925,
524,Landry2015_2,138,upper trapezius,0.12490721353599718,,0.1137509002804518,0.1235989437857663,0.12008687687389337,0.08588065262523292,,,,,,,,,0.022526424397503197,
525,Landry2016,139,anterior deltoid,,,0.0787533187342989,0.24457835420817864,0.27270908835978236,0.010145868025138179,,,0.10648967715425872,0.010600273407545893,0.0075171301166589155,,,,,0.23881406648414383
526,Landry2016,139,infraspinatus,,,0.025011557796182526,0.016005638612730796,0.012417084001094203,0.0022976001528815927,,,0.009578248137809092,0.35755619719695264,0.0015527178940084486,,,,,0.03085171286741026
527,Landry2016,139,lower trapezius,,,0.1798637990577342,0.2949087830198981,0.29584623535610044,0.10776861846140266,,,0.19909712744501393,0.20215017510837677,0.022667867078958685,,,,,0.07145974116830808
528,Landry2016,139,middle deltoid,,,0.15035296211418836,0.10465359478448003,0.11527242527735354,0.057845256272469024,,,0.06542904110812607,0.05293016443311951,0.009893513343755626,,,,,0.07988502869760168
529,Landry2016,139,posterior deltoid,,,0.17266867221091534,0.12465542202638048,0.13311449802766703,0.19643605061074257,,,0.10139270744930232,0.18799724041172203,0.05139580406271786,,,,,0.0500406464752063
530,Landry2016,139,serratus anterior,,,0.07334957032255489,0.1277311950667789,0.1267606468473766,0.03241934435186741,,,0.00858694057311614,0.04547988303607625,0.020817610497223388,,,,,0.1661925653495043
531,Landry2016,139,subscapularis,,,0.02316233192771161,0.02706327017921093,0.034355811108866485,0.019402431568094198,,,0.01815822230671104,0.01838438235913146,0.015012773517226059,,,,,0.020347861490534275
532,Landry2016,139,supraspinatus,,,0.20490155142682154,0.25050009991168803,0.30836355101360935,0.18685706514047085,,,0.11624922498931234,0.055184413699203634,0.02191172935220653,,,,,0.06321053583517776
533,Landry2016,139,upper trapezius,,,0.12782469495399967,0.12425467958478326,0.14692708892793813,0.04158256038983894,,,0.16220596881459465,0.017710838105633175,0.014369395045963546,,,,,0.03691616417433744
534,Landry2016,140,anterior deltoid,0.00027831102076046615,,3.246568801139535e-05,0.00018815356058205868,0.00020020119206582684,1.3755044342938692e-05,,1.2248668387708468e-05,0.00015544255155780357,1.2650859818878056e-05,5.179439017157274e-06,,,0.00011920367823793809,,0.00011933537830503225
535,Landry2016,140,infraspinatus,3.919160848528255e-05,,4.981520747635698e-06,5.5208763763983994e-05,2.404704213742155e-05,3.5974705953306715e-06,,3.1863071387411514e-06,5.942725298961192e-05,7.436432384565078e-05,3.3825194543547436e-06,,,2.71314583541185e-05,,6.662697090592945e-05
536,Landry2016,140,latissimus dorsi,1.5379659226304624e-05,,5.761368208121001e-05,1.9684770888881677e-05,1.17201791643585e-05,0.00011095158544860392,,0.00011799947097324415,9.213825772231396e-06,7.362881044962381e-05,9.621575959640253e-05,,,1.0305110234309806e-05,,2.2066162471749543e-05
537,Landry2016,140,lower trapezius,0.0001778367376207386,,0.0001537951075377821,0.00015909600286807617,0.0001288095433895751,5.4112455659217165e-05,,4.1064924040444454e-05,0.00014648751360898712,0.0001662266992453517,8.235394713192539e-06,,,8.318921744223282e-05,,0.00012039840556375534
538,Landry2016,140,middle deltoid,0.00014719179006590017,,0.00011885036610741083,0.00010159675625719587,0.00013893628662676937,8.337621377168229e-05,,8.60643992570277e-06,7.877248885359835e-05,5.072160323597049e-05,1.3430132815424596e-05,,,1.715357006148795e-05,,9.936429042366814e-05
539,Landry2016,140,pectoralis major,4.7121515157492624e-06,,3.4558199766637452e-06,7.856273241638807e-06,4.862239319388975e-06,7.552105274435351e-06,,0.00010818183982104104,5.4840785499881865e-06,7.80847269428304e-06,1.1076487313579242e-05,,,9.018710775632591e-05,,3.1712508392479626e-06
540,Landry2016,140,posterior deltoid,4.89155087327545e-05,,0.00015223617704140417,4.861519170292772e-05,5.715709162930241e-05,0.00017579789417339795,,1.912631510232257e-05,2.5688445764284634e-05,0.0001544412324408163,2.3051787537714895e-05,,,1.3610126757385677e-05,,4.054536174305296e-05
541,Landry2016,140,serratus anterior,0.00016434129882984545,,6.788940629077811e-06,0.0001876223313999838,0.00014209655000710418,8.312573393578641e-06,,1.746913481141662e-05,3.944748527754354e-05,1.1464905634193857e-05,1.8788936962664997e-05,,,0.00011797585499864703,,0.00010091166715186607
542,Landry2016,140,subscapularis,2.4274754777626e-05,,8.342925778728557e-05,3.371030696631432e-05,4.431671312454219e-05,0.00030719983659623415,,9.869395076066465e-05,6.248156930679868e-05,0.00013926509560790862,0.00010485389408275131,,,1.40562990810006e-05,,3.607742439520889e-05
543,Landry2016,140,supraspinatus,0.00016600587480890717,,0.0001753179725707796,0.00019234385707127315,0.00017596477619275197,0.00018060923936107613,,6.353760655093253e-05,9.845286752396132e-05,8.924456960697193e-05,3.601467714013624e-05,,,7.437783345825925e-05,,0.00012336841255883687
544,Landry2016,140,upper trapezius,0.00020785546330578933,,0.00016193880724757503,0.00024827609926386576,0.00012449740849782823,4.0402140938676925e-05,,3.318545726848539e-05,9.212199070840787e-05,2.0264160636791677e-05,1.9026440063786887e-05,,,9.297166379981366e-05,,3.354533003407118e-05
545,Landry2016,141,anterior deltoid,0.00013248857930579062,,0.00017403278273699503,0.0002927094030038987,0.00021690145562598646,7.458584801062449e-06,,4.877470889137968e-05,0.00011272787698513416,5.600302613383915e-06,7.2652955761491944e-06,,,0.0002396076369795865,,0.0003708921002592558
546,Landry2016,141,infraspinatus,3.160683246413104e-05,,6.840495876633739e-05,6.33107565431344e-05,3.181773442247795e-05,8.996305284451933e-06,,2.106908548789328e-05,3.564934181920103e-05,7.466351323289477e-05,9.627831856324912e-06,,,3.768519243505694e-05,,6.242322557936193e-05
547,Landry2016,141,latissimus dorsi,2.404861321867328e-05,,3.983167211160304e-05,3.7877748549176715e-05,1.9477009019864608e-05,5.417377810936399e-05,,7.567016477210578e-05,7.348875683707048e-06,2.0363824880407027e-05,7.46011696896523e-05,,,2.769996001784025e-05,,4.044430680992275e-05
548,Landry2016,141,lower trapezius,0.00021960645386579872,,0.00028962030892309087,0.0002306876211818854,0.0001614773824157667,0.00012682100226186729,,9.353084862103258e-05,0.00011281276093354953,0.0001591231505758666,3.161223684139971e-05,,,1.0488535193698483e-05,,0.00012681350992797125
549,Landry2016,141,middle deltoid,0.00044410079252441974,,0.0003373586945294391,0.0002871510089248909,0.0003850332420524887,8.200682496678288e-05,,1.1642743992662633e-05,0.0003205649471884358,9.41759030938502e-06,3.4163807018622235e-05,,,6.85462887736944e-05,,0.00021382389658290528
550,Landry2016,141,pectoralis major,5.4231642474955545e-06,,5.904444236451347e-06,2.0844353736497422e-05,5.815025210436245e-06,4.269898238707365e-06,,8.678576356007091e-05,4.161940241087909e-06,4.253447618058226e-06,6.662638132651821e-06,,,7.871258525423542e-05,,6.462500043612145e-05
551,Landry2016,141,posterior deltoid,0.0001625033237351014,,0.00015538246190086144,0.00012270987660730373,0.00013044421237458538,0.00026290821050911915,,2.8922862713769108e-05,0.00013998548968206724,8.723537364924886e-05,0.00017295541734881344,,,1.1153784184842756e-05,,0.00013976952105088916
552,Landry2016,141,serratus anterior,4.9449953187113055e-05,,5.8906985119443934e-05,9.227435580873826e-05,5.3583851634572994e-05,6.711636787931904e-06,,1.545531222824326e-05,2.8094160913728962e-05,7.4658266152546616e-06,6.353561830478165e-06,,,7.924580346131036e-05,,5.870018266041187e-05
553,Landry2016,141,subscapularis,1.756863027674805e-07,,6.24524910631089e-06,2.0200160970182796e-07,1.7506616760090297e-07,5.061521772633328e-05,,1.4953426139618872e-07,3.988116619476406e-06,2.430696675547639e-06,8.623129137735601e-05,,,1.1030750497158498e-07,,1.4764174278187193e-07
554,Landry2016,141,supraspinatus,0.0006430962077434078,,0.0008262696500112032,0.0005106516622426995,0.00042877085768165083,0.0005071513249195286,,5.6390064604850455e-05,0.0004291967619905381,0.00024334524991694473,7.388428135144973e-05,,,0.00017020830499210176,,0.0002652376789031198
555,Landry2016,141,upper trapezius,0.0002337017281028038,,0.0002115730600928195,0.00028050328246850066,0.00026661776614861273,8.205108886668973e-05,,9.957385377684605e-06,0.00013209018956453892,1.825673821331569e-05,2.5309658221967824e-05,,,6.713107243615327e-05,,0.00011667856695378447
556,Landry2016,142,anterior deltoid,0.0002588146375481892,,0.00025444489037949566,0.0002784737863598555,0.0002632743163530885,1.0837458912262446e-05,,1.4941884634653142e-05,2.6261360946690815e-05,3.368442019447782e-05,4.1707263239410015e-06,,,0.00014576989983469536,,0.000452766680845328
557,Landry2016,142,infraspinatus,8.225208939510959e-05,,0.00018153519890128477,0.00010757721930693355,0.0001035747877693032,4.8667639354920725e-05,,5.357213597115352e-05,7.654540589438052e-05,0.0001247788428567432,1.4914621092567081e-05,,,4.197619023188564e-05,,0.00012013545043759287
558,Landry2016,142,latissimus dorsi,9.987625940118477e-06,,1.99370898585184e-05,1.346602057725485e-05,1.5148395741343156e-05,0.00019138368906963067,,0.00016083957697486163,3.514487348457659e-05,3.4576666392083004e-05,8.611528854941059e-05,,,8.877423836405256e-06,,2.387170099928747e-05
559,Landry2016,142,lower trapezius,0.0002421585570774451,,0.00043237196329106445,0.0002247151519110986,0.0002588351374758602,0.00019706681797892304,,3.683871814328948e-05,0.0001173788598786781,0.0001761602745739799,4.861064698065184e-05,,,1.7677396017514555e-05,,0.00016392079811490022
